;Food ;Mines;Oil  ;Clths;Durbl;Chems;Cnsum;Cnstr;Steel;FabPr;Machn;Cars ;Trans;Utils;Rtail;Finan;Other
200308;-0,01045366;NaN;0,057363111;NaN;NaN;0,00650738;-0,033949699;0,058951985;NaN;NaN;0,063138231;0,086670111;0,02965425;0,003709658;0,065677583;-0,009483146;0,021400466
200309;0,005210256;NaN;-0,022545341;NaN;NaN;-0,072775849;0,020009865;-0,023600108;NaN;NaN;-0,042407623;-0,039644659;-0,051991894;0,046714017;-0,062018498;0,005584134;-0,014342638
200310;0,044425456;NaN;0,012518273;NaN;NaN;0,078587183;0,012546693;0,114051622;NaN;NaN;0,132776325;0,062252856;0,102764023;0,00179905;0,078736798;0,067919396;0,020174783
200311;0,022517588;NaN;0,004127957;NaN;NaN;0,022532127;0,016706974;0,001558563;NaN;NaN;0,031467534;0,025914827;-0,015296926;-0,002306586;-0,01328641;0,003312461;0,002654775
200312;0,036337762;NaN;0,137772709;0,015348008;NaN;0,098658761;0,057083013;0,000902994;NaN;NaN;0,005195218;0,148275754;0,063435229;0,066951145;-0,032031816;0,045180663;0,069329767
200401;-0,006939538;NaN;-0,000872384;NaN;NaN;-0,028287983;0,015004545;-0,020672575;NaN;NaN;0,016153736;-0,037668929;-0,019035543;0,021567451;-0,004617526;0,031601097;0,028481408
200402;0,046515879;NaN;0,039346963;NaN;NaN;0,029351501;0,019424752;0,038988479;NaN;NaN;-0,035084707;-0,003003655;-0,008780253;0,02629116;0,086278493;0,029093927;-0,013002778
200403;0,005422553;NaN;-0,004913831;NaN;NaN;-0,030546851;-0,044673661;0,023207209;-0,082447512;NaN;-0,016996531;-0,015517947;-0,024546987;0,010047798;-0,009206083;-0,008542614;-0,023858897
200404;0,021624955;-0,153397792;0,024079811;-0,016310256;NaN;-0,007628411;0,044086859;-0,049715365;-0,097006912;NaN;-0,069705964;0,057819142;0,015033497;-0,039786977;-0,024681871;-0,044816998;0,003096383
200405;-0,006014027;NaN;0,009742278;0,002058842;NaN;0,007275138;-0,011689038;0,029223074;NaN;NaN;0,057471577;-0,018718509;0,016768896;0,006440289;-0,003500765;0,011541272;0,005499665
200406;0,008069717;NaN;0,043181224;0,053678774;NaN;0,045640329;-0,006543036;-0,005198933;NaN;NaN;0,019373126;0,053890749;0,066947039;0,012028243;-0,017214554;0,002400018;0,029657833
200407;-0,078833026;NaN;0,033456883;NaN;NaN;-0,030196919;-0,055270859;-0,053540668;NaN;NaN;-0,076062613;-0,041163106;-0,007910054;0,020071607;-0,002403662;-0,022187143;-0,032236429
200408;0,006706001;NaN;-0,007739484;NaN;NaN;0,026714835;0,026689717;0,052415332;NaN;NaN;-0,069360785;-0,023988415;0,009196168;0,041988483;-0,01216373;0,031510687;-0,006543402
200409;-0,03884745;NaN;0,077984975;NaN;NaN;0,03729046;-0,048884478;0,059366049;NaN;NaN;0,013381042;0,023764744;0,013081406;0,009451881;0,014619878;-0,006219427;0,022789499
200410;0,031891402;NaN;0,007585594;NaN;NaN;0,006509357;-0,024571227;0,019844513;NaN;NaN;0,049278368;-0,049754509;0,016590376;0,053973245;0,031829924;1,77E-05;0,01502747
200411;0,013398582;NaN;0,053625368;NaN;NaN;0,082825295;0,016018994;0,027972885;NaN;NaN;0,047533571;0,052773282;0,059846591;0,036365942;0,01252805;0,035923177;0,03827297
200412;0,051991273;NaN;-0,026207118;NaN;0,020265934;0,039610162;0,056938903;0,024410159;-0,046576976;NaN;0,02589789;0,044684025;0,015281992;0,02658033;0,022529117;0,041833995;0,035612697
200501;-0,006819768;NaN;0,024702331;NaN;-0,006790907;-0,013918664;-0,040487057;0,007708291;-0,030522543;NaN;-0,048105912;-0,076196211;-0,042946023;0,022283884;-0,001021263;-0,018214546;-0,039980352
200502;-0,00690278;NaN;0,201934071;NaN;0,007498861;0,100294716;0,036720125;0,009464737;0,09833093;NaN;0,027919954;0,002925446;0,029552486;0,023517906;-0,003422904;-0,00565669;-0,014400697
200503;-0,009108377;NaN;-0,038852258;NaN;NaN;-0,034639153;0,008521648;-0,028208123;-0,057331175;NaN;-0,022561981;-0,099306834;0,010851843;0,009690187;-0,002682452;-0,037366767;-0,015132181
200504;0,006983358;NaN;-0,055686303;NaN;NaN;-0,077041714;0,039122192;-0,04730232;-0,084744687;NaN;-0,042948139;-0,136514279;-0,032569017;0,030566074;-0,053733192;-0,002543964;-0,021268247
200505;0,019535401;NaN;0,012454088;NaN;NaN;-0,003676181;0,008381179;0,058483549;-0,028030484;NaN;0,09823587;0,087667925;0,04629433;-0,006329771;0,046090017;0,024248275;0,020839155
200506;-0,037358117;NaN;0,048520339;NaN;NaN;-0,018414127;-0,018571919;0,009269806;-0,038362249;NaN;-0,015946725;0,020226058;-0,023253892;0,054049868;0,024809561;0,01576144;-0,027042092
200507;0,017062025;NaN;0,045788845;0,007863314;NaN;0,032345317;0,010365513;0,100901358;NaN;NaN;0,053299844;0,069947654;0,038669124;0,024950613;0,041938726;0,009250638;0,044932419
200508;-0,011640528;NaN;0,052026997;-0,042302803;NaN;-0,072019396;-0,003238363;-0,041106559;-0,018164667;NaN;-0,015663289;-0,052019899;-0,022915266;0,014622638;-0,065396876;-0,017315062;-0,007207597
200509;0,002438006;NaN;0,064353381;-0,02393243;NaN;-0,020585093;-0,009435041;0,003398971;0,010209534;NaN;0,004160226;-0,042178566;0,028133737;0,043971255;-0,02005243;0,011222229;-0,011683568
200510;-0,009273783;-0,05818046;-0,106453091;-0,011673084;NaN;0,058568458;-0,03051193;-0,031449305;-0,023485387;NaN;-0,04162339;-0,066691152;-0,010345415;-0,070723852;0,027999382;0,027478726;-0,004587167
200511;0,001576531;0,05368156;0,004457793;0,03494679;NaN;0,032224658;-0,003766069;0,058743978;0,138854613;NaN;0,062005449;-0,016432266;0,053519746;-0,002061004;0,017762532;0,042034411;0,046107359
200512;-0,01988905;0,087298523;-0,00302971;0,004825919;NaN;0,006105033;0,035339836;-0,021292758;0,054165734;NaN;-0,013897674;-0,0401594;0,022750791;0,009975074;-0,01572201;0,001561492;-0,023916521
200601;0,001795119;0,198847765;0,115438442;-0,026606508;NaN;-0,014496869;0,011949221;0,03139713;0,116621556;NaN;0,031832879;0,076288131;0,028588173;0,020198168;0,006453643;0,002987453;0,00694876
200602;0,015183008;-0,118146542;-0,075225976;0,032425611;NaN;0,005174622;0,00895548;-0,00511897;-0,061900726;NaN;0,005725202;-0,044761912;0,031030461;0,000298402;0,008576536;0,01446632;-0,006629758
200603;0,009285221;0,044474352;0,03112266;-0,022950999;NaN;0,003744251;-0,009511263;0,00479328;0,118062806;NaN;0,008997815;0,01224126;0,043390661;-0,048684734;0,022462476;-0,003375053;0,017730908
200604;0,007064268;0,132909461;0,040505448;-0,019469153;NaN;0,013284968;-0,003830343;-0,025872091;0,073682706;NaN;0,009439291;-0,007134925;0,017851868;0,010448603;-0,011409596;0,030543486;-0,011947519
200605;0,037886936;-0,096034352;-0,036789453;-0,019141143;NaN;-0,028532776;-0,024070232;-0,053099201;-0,033534608;NaN;-0,06661834;0,043753353;-0,015864883;0,016466028;-0,005714722;-0,04329484;-0,031265203
200606;-0,012479855;-0,016336459;0,027199069;0,018095951;NaN;-0,005475033;0,012334023;-0,036750608;0,004583517;NaN;-0,024949296;0,054314329;0,01153116;0,019396256;0,019852317;-0,010832619;-0,008395455
200607;0,027407335;-0,020016365;0,062781996;NaN;NaN;-0,055933956;0,045223759;-0,063740502;-0,026290952;NaN;-0,049082384;-0,009793249;-0,068739321;0,04116705;-0,050761114;0,022136757;-0,003301839
200608;0,023585897;-0,028934205;-0,035099918;NaN;NaN;0,032570459;0,027400234;-0,014630063;-0,035807551;NaN;0,078573783;0,033277795;-0,013943132;0,024237911;0,024493016;0,011546158;0,031135486
200609;-0,002625539;-0,111909775;-0,031218877;NaN;NaN;0,04127266;0,003638479;0,007627092;-0,022681295;NaN;0,027843595;0,051224923;0,04271205;-0,021838254;0,05966436;0,03451718;0,0324841
200610;0,005199939;0,100567012;0,044583543;NaN;NaN;0,049855593;0,01129082;0,052182102;0,113816495;NaN;0,013503289;0,04839538;0,032342923;0,043531067;0,027304146;0,015258748;0,045440069
200611;-0,004064238;0,059001767;0,080448507;NaN;NaN;0,006597241;-0,004143337;0,013986731;0,108913438;NaN;0,045454657;-0,000340484;0,022339287;0,019347677;-0,038285675;-0,001397266;0,009292948
200612;0,017331174;-0,062412015;-0,012593505;NaN;NaN;0,004314025;0,003494623;0,022534086;-0,037252532;NaN;-0,01882999;-0,016503697;-0,014088867;0,007963944;0,013948134;0,039114698;0,015842731
200701;0,005594454;0,049278824;-0,022557787;NaN;NaN;0,032244295;0,024492336;0,026027789;0,09032957;NaN;0,009896022;0,03105792;0,029923288;0,000311164;0,030766685;-0,001181637;0,01635261
200702;-0,026049374;0,042477302;-0,029768135;NaN;NaN;0,021747021;-0,032806441;-0,007913692;0,005449455;NaN;-0,022716773;-0,006900378;-0,014732164;0,048367143;-0,010275689;-0,031699436;-0,039142793
200703;0,020153403;0,005580381;0,055613453;NaN;NaN;0,008122778;0,005443468;-0,048782751;0,062617119;NaN;0,002670353;-0,019180447;-0,001887132;0,037609504;0,001442778;-0,009269186;0,006916276
200704;0,039753928;0,06169428;0,040780439;NaN;NaN;0,000631047;0,05034995;0,00878;0,012607353;NaN;0,057944837;0,063374997;0,04222755;0,037684005;0,024021391;0,038507259;0,029992167
200705;0,019805759;0,085008942;0,066604126;NaN;NaN;0,052271774;0,010129642;0,058366966;0,116573305;NaN;0,049579099;0,008239435;0,051577443;0,010307595;0,011260535;0,022308827;0,027338938
200706;-0,012105978;0,0018148;0,010007594;-0,023184772;NaN;0,011371845;-0,039280422;-0,026294856;-0,050102858;NaN;0,018935731;0,066795126;-0,028122107;-0,048755996;-0,020299364;-0,043102614;-0,014946943
200707;-0,027422269;0,071613132;-0,001692066;-0,045170752;NaN;-0,012312648;-0,042618911;-0,066376359;-0,043131915;NaN;0,012111007;-0,029191172;0,026327009;-0,03956842;-0,043212507;-0,075647761;-0,020527682
200708;0,025479258;-0,044293454;0,004210587;NaN;NaN;0,026229271;0,029462411;0,034240866;-0,031202692;NaN;0,047532819;-0,009672335;-0,023393105;0,020225595;0,007942904;0,012139473;0,006566079
200709;0,065788021;0,153274262;0,078305781;NaN;NaN;0,060537036;0,026758067;-0,086749409;0,103371727;NaN;0,043355927;-0,027955745;0,042979893;0,034480586;0,013629888;0,017593144;0,041596068
200710;0,025091051;0,129762514;0,012863924;NaN;NaN;0,037947816;0,017544989;-0,012247656;0,007112684;NaN;0,032173229;-0,004936795;0,004527107;0,067993784;0,015093407;-0,011248901;0,033476653
200711;0,020491796;-0,121696558;-0,041930008;NaN;NaN;-0,036407901;0,022611709;-0,081592473;-0,06306847;NaN;-0,064383735;-0,068308436;-0,032812946;-0,00153316;-0,00896319;-0,06555033;-0,056929358
200712;0,000858633;0,006495937;0,076390427;NaN;NaN;0,059230731;-0,042417031;-0,050360911;0,020905439;NaN;0,012405431;0,05887987;-0,012134526;0,005472913;-0,018555797;-0,044746182;-0,006246898
200801;-0,070914613;-0,066753316;-0,097774307;NaN;NaN;-0,055114331;-0,056310253;0,040292746;-0,112657481;NaN;-0,148409198;-0,139981732;-0,016684257;-0,070804182;-0,011449001;-0,019188125;-0,068490203
200802;0,020087969;0,095520515;0,061330446;NaN;NaN;0,062775786;-0,006795469;-0,086665498;0,078853446;NaN;-0,009085612;NaN;-0,023022963;-0,040379707;-0,033836148;-0,117260759;-0,043179244
200803;0,021783618;-0,083200188;-0,032527572;NaN;NaN;-0,011963123;-0,010300371;0,015938234;0,013930241;NaN;0,009082109;NaN;-0,003207117;0,014254114;0,027542284;-0,044274779;0,014707288
200804;-0,004085565;0,125980992;0,103977628;NaN;NaN;0,101450198;-0,023934634;0,048395829;0,083737523;NaN;0,059800607;NaN;0,077866314;0,059857052;0,055538602;0,063212827;0,013328394
200805;0,014511283;0,059924091;0,021048496;NaN;NaN;0,014868368;0,017146299;-0,015269103;0,083584086;NaN;0,055496425;NaN;0,025339233;0,029779791;0,006409368;-0,058047163;0,016516378
200806;-0,060101186;0,058212846;0,008409635;NaN;NaN;-0,010755816;-0,043504872;-0,122494646;-0,064741484;NaN;-0,093205498;NaN;-0,130538039;0,007625938;-0,059254645;-0,183725285;-0,093123129
200807;0,023404692;-0,198371559;-0,143648909;NaN;NaN;-0,056396414;0,049345682;-0,011261683;-0,134527908;NaN;-0,028271963;-0,05572219;0,030437614;-0,083069593;0,013036825;0,086216335;0,00576207
200808;0,002021627;-0,071085353;0,006514785;NaN;NaN;-0,051377511;0,032182209;0,103945248;-0,092068023;NaN;0,022897871;0,009483473;0,03282607;-0,017368034;0,040825565;-0,013955735;0,013662631
200809;-0,006639916;-0,300150621;-0,088171166;NaN;NaN;-0,187471569;-0,04492875;-0,076038615;-0,313797773;NaN;-0,176901537;-0,075636076;-0,116638779;-0,129000142;-0,042687036;-0,044721399;-0,075953748
200810;-0,131433844;-0,333933018;-0,142701316;NaN;NaN;-0,214376275;-0,092817902;-0,142015894;-0,337837899;NaN;-0,189297089;-0,338420842;-0,1354427;-0,10881952;-0,115780906;-0,221553083;-0,156270857
200811;-0,023154338;-0,046948588;0,032809235;NaN;NaN;-0,187137615;-0,038124528;-0,023167095;NaN;NaN;-0,091046022;-0,049396167;-0,105494325;0,015789;-0,044702548;-0,168307815;-0,080956279
200812;-0,028416776;0,148458635;-0,021054006;NaN;NaN;-0,012303035;0,040568184;-0,003603212;NaN;NaN;0,008654237;NaN;0,019094152;-0,031316705;0,029983185;-0,002565464;0,009947938
200901;-0,030442772;-0,085706756;-0,038935056;NaN;NaN;-0,056500832;-0,047714178;-0,112776731;NaN;NaN;-0,048373124;-0,079667479;-0,103288372;-0,009301219;-0,088441519;-0,230841565;-0,067289319
200902;-0,069554224;0,049932571;-0,12327418;NaN;NaN;-0,08311018;-0,102116428;-0,087131132;NaN;NaN;-0,080584276;-0,044734078;-0,157106199;-0,108672059;-0,016674155;-0,167017547;-0,086901403
200903;0,052221363;0,165194366;0,039040385;NaN;NaN;0,185629265;0,06137411;0,134336704;NaN;NaN;0,133308871;0,066057819;0,074297528;0,027832809;0,089286547;0,178719513;0,081435527
200904;0,0052368;0,018003945;0,024069649;NaN;NaN;0,197532872;-0,01209748;0,139650245;NaN;NaN;0,143180213;0,418771563;0,14309606;0,011119763;0,049051789;0,199585037;0,088626434
200905;0,068601757;0,21880919;0,087864168;0,059690831;NaN;0,085762064;0,071999381;-0,076364864;NaN;NaN;0,011669004;-0,074770675;0,054820698;0,047195766;-0,002797347;0,132894547;0,024923794
200906;0,001994822;-0,103695577;-0,037541548;NaN;NaN;-0,087251089;0,014898353;0,019935256;NaN;NaN;0,036226188;0,046449929;-0,011824012;0,040790036;-0,004954203;-0,019456555;0,020080349
200907;0,062699557;0,148216124;0,041037342;NaN;NaN;0,188774294;0,065887356;0,124890005;NaN;NaN;0,128088038;0,081692717;0,067389388;0,035072217;0,04540163;0,082442076;0,060735958
200908;-0,001822044;0,03514724;0,00577744;-0,009471245;NaN;-0,005298012;0,014113772;0,014903458;NaN;NaN;0,01846737;0,019653177;0,051180186;-0,005576867;0,038683519;0,105158143;0,019804638
200909;0,035116515;0,095874403;0,033452514;0,14621159;NaN;0,069689902;0,031588842;-0,015275509;NaN;NaN;0,055417114;0,03129119;0,0260326;0,015844348;0,014923612;0,00888679;0,04223411
200910;0,001404512;0,028275609;0,036203721;-0,025631044;NaN;-0,038092371;-0,003164043;-0,058818135;NaN;NaN;-0,017226;-0,000789001;-0,033532931;-0,026846695;0,027441977;-0,052192352;-0,025756868
200911;0,053495841;0,141941501;0,034358227;0,042447159;NaN;0,118238743;0,076069735;0,082472153;NaN;NaN;0,050647285;NaN;0,118670992;0,047518069;0,055209544;0,04726203;0,066940226
200912;0,006782723;-0,043359067;-0,021917215;NaN;NaN;0,006218653;0,004552984;0,05897951;NaN;NaN;0,044627193;NaN;0,015734201;0,051267363;-0,008893604;-0,01949631;0,034125853
201001;-0,025764375;-0,137891797;-0,049564705;-0,034369431;NaN;-0,053323658;-0,004128193;-0,03859777;NaN;NaN;-0,073623553;NaN;-0,028578619;-0,049768905;-0,011138954;-0,013528185;-0,040856589
201002;0,009648648;0,12179511;0,01961246;0,058968218;NaN;0,027067144;0,007429782;0,087974896;NaN;NaN;0,071860704;NaN;0,05910409;-0,013438872;0,023201273;0,028825311;0,020356278
201003;0,044531466;0,048140615;0,031479719;0,081289513;NaN;0,074002706;0,026249808;0,038434203;NaN;NaN;0,078212455;0,139842718;0,087570353;0,02874211;0,047678572;0,087670524;0,055970989
201004;-0,019429092;-0,019003401;0,037308984;0,046479412;NaN;0,010682696;-0,02515139;0,09777394;-0,055869329;NaN;0,046383137;NaN;0,026002628;0,017693686;0,007042855;0,004046741;0,001268245
201005;-0,047611172;-0,075344115;-0,101347155;-0,049444064;NaN;-0,10619642;-0,060767777;-0,063955486;NaN;NaN;-0,079173335;-0,072535271;-0,071903142;-0,062069564;-0,05876292;-0,09655142;-0,086824533
201006;-0,01981981;-0,039208677;-0,064609752;-0,075817489;NaN;-0,070063259;0,002836853;-0,144484456;NaN;NaN;-0,057397866;-0,029634073;-0,078004363;-0,00067654;-0,087214761;-0,072110083;-0,040444004
201007;0,069892779;0,096285224;0,078011889;0,07504098;NaN;0,158760693;0,0315246;0,049838562;NaN;NaN;0,072248943;NaN;0,092203823;0,069002665;0,044132427;0,067513487;0,076458698
201008;-0,000645689;0,003280286;-0,028916656;-0,056065791;NaN;0,015374213;-0,002393687;-0,030781043;NaN;NaN;-0,095140065;NaN;-0,060745241;0,005684911;-0,020119944;-0,086162003;-0,038740936
201009;0,030244038;0,121811554;0,082844489;NaN;NaN;0,080073606;0,067192501;0,122452245;NaN;NaN;0,136535449;NaN;0,095095466;0,028665118;0,116992369;0,0683313;0,094600744
201010;0,038953174;0,086564609;0,043992144;0,053467673;NaN;0,094087057;0,027140887;-0,017123757;NaN;NaN;0,048074155;NaN;0,054769131;0,016143183;0,019379972;0,018642436;0,049948601
201011;-0,007528964;0,02814383;0,040049386;0,066956302;NaN;-0,0095599;-0,043851581;0,024430797;NaN;NaN;0,012406464;NaN;0,004224839;-0,01980666;0,039083015;-0,003923906;-0,020736537
201012;0,045976776;0,140949451;0,093585381;-0,000927997;NaN;0,081760824;0,043175715;0,132164451;NaN;NaN;0,050756878;NaN;0,036431704;0,031803024;0,016230112;0,10958843;0,065931013
201101;-0,01856198;-0,062822433;0,072153403;-0,031986219;NaN;0,015813126;-0,020354514;0,030357595;NaN;NaN;0,050930636;NaN;0,027246042;0,016725806;-0,012935942;0,029961074;0,02531236
201102;0,019199647;-0,003005943;0,073692467;NaN;NaN;0,060818697;0,0366541;0,035083675;NaN;NaN;0,017608579;NaN;0,02127358;0,025529756;-0,001058773;0,018767276;0,041047546
201103;0,01646333;0,019354815;0,012721651;-0,089747524;NaN;-0,01036232;0,015274861;0,013478507;NaN;NaN;-0,017809615;NaN;0,024680348;-0,00158546;0,002901699;-0,021246026;-0,005591721
201104;0,037756286;-0,016308201;0,020463555;0,091705082;NaN;0,0353186;0,064794917;-0,009932924;NaN;NaN;0,025789459;NaN;0,033181788;0,041680646;0,054772446;-0,000516764;0,031704609
201105;0,015593785;-0,052615519;-0,044529148;0,030878204;NaN;-0,049449322;0,030168031;-0,03697714;NaN;NaN;-0,029596394;NaN;-0,007068898;0,017320792;0,013819487;-0,028963522;-0,012345973
201106;0,000668084;-0,016935066;-0,02239731;0,055294183;NaN;0,001518833;-0,025929463;-0,0116159;NaN;NaN;-0,02711004;NaN;0,001423115;-0,004714067;-0,009536413;-0,019723315;-0,013953271
201107;-0,017210054;0,017859254;-0,00340992;0,017661257;NaN;-0,019753474;-0,021802451;-0,056070787;NaN;NaN;-0,002681209;-0,10461936;-0,056535381;-0,0028096;0,01300042;-0,041383227;-0,016807207
201108;0,003393196;-0,058703652;-0,087769673;-0,057004752;NaN;-0,064928775;0,005349846;-0,053539057;NaN;NaN;-0,072830101;-0,098236238;-0,065934134;0,003065497;-0,015225349;-0,096041186;-0,049056633
201109;-0,044347659;-0,245571885;-0,100068212;-0,015516081;NaN;-0,17219739;-0,029013907;-0,06396767;NaN;NaN;-0,061326037;-0,121095564;-0,07204906;-0,007105238;-0,028013209;-0,116078252;-0,0472603
201110;0,032949642;0,209307489;0,143990116;0,161052985;NaN;0,183384268;0,045933173;0,107658544;NaN;NaN;0,142373455;NaN;0,128715444;0,063527089;0,070657258;0,134611847;0,092207006
201111;0,005539805;3,61E-05;0,023063244;-0,022234364;NaN;-0,02503149;0,031689883;0,08475311;NaN;NaN;-0,015407935;-0,069278072;0,020331567;0,007848151;0,007180302;-0,043353056;-0,006462126
201112;0,026003951;-0,08796222;0,00494336;-0,020037978;NaN;0,007614807;0,041011424;0,050142672;NaN;NaN;-0,012120668;-0,015533068;0,006384073;0,031929544;0,005571131;0,018748224;0,008529557
201201;0,001645123;0,152724326;0,005737848;0,088051973;NaN;0,096258018;-0,017871671;0,060286362;NaN;NaN;0,112267664;0,145327316;0,043920465;-0,026799402;0,033718072;0,081132053;0,048011878
201202;0,003738324;-0,064909362;0,061185899;0,06075624;NaN;0,016734294;0,030368251;0,065479421;NaN;NaN;0,077554592;0,03643378;0,01897984;0,008626062;0,013959597;0,072107165;0,044037343
201203;0,041248346;-0,087732767;-0,027113701;0,013750327;NaN;0,029245738;0,038509621;0,066744001;NaN;NaN;0,047266494;0,010073258;0,005501583;0,016322939;0,05127967;0,080231671;0,03586862
201204;0,009586975;-0,002689318;-0,020453298;0,009630274;NaN;-0,008356561;0,002918387;0,029354899;NaN;NaN;-0,025162284;-0,057625418;0,003760571;0,018809362;0,014310708;-0,026996587;6,68E-05
201205;-0,00439039;-0,108415726;-0,097230689;-0,050729904;NaN;-0,087191309;-0,029074962;-0,059369091;NaN;NaN;-0,077501046;-0,066874538;-0,055347429;-0,004163912;-0,002387061;-0,104229321;-0,048267807
201206;0,037258121;0,068974996;0,061918567;NaN;NaN;0,051674285;0,048408792;0,054608932;NaN;NaN;0,013176266;-0,080130449;0,038318846;0,03528972;0,024638186;0,049142139;0,051043759
201207;0,015515851;-0,017017335;0,028232173;0,018178594;NaN;-0,026987799;0,034017616;-0,027333174;NaN;NaN;0,016737878;-0,013553583;-0,00607243;0,035319417;0,023750702;-0,010718277;0,013947127
201208;-0,014857403;0,071194919;0,022637463;0,069496371;NaN;0,017287849;-0,005593938;0,086975734;NaN;NaN;0,055268055;0,039655979;0,009262704;-0,039861444;0,023045237;0,044214711;0,020861324
201209;0,009195909;0,087825757;0,036703928;-0,008744433;NaN;0,007008223;0,029926312;0,058768423;NaN;NaN;-0,000161719;0,050536711;-0,02571145;0,015742392;0,014194872;0,039335717;0,043607557
201210;-0,015832572;0,022200204;-0,021561792;-0,023511639;NaN;-0,049308976;-0,001885041;0,024144327;NaN;NaN;-0,071908597;0,121549865;0,01991356;0,010845031;-0,024066381;0,027853416;-0,038261724
201211;0,026494624;-0,028794294;-0,020653701;0,047593878;NaN;0,017634844;0,008022273;0,076940281;NaN;NaN;0,003734264;0,018474058;0,014444703;-0,042176358;0,00512381;-0,011756643;0,013419598
201212;-0,018101015;-0,037455739;0,007281572;0,00977043;NaN;0,03810237;-0,019727207;-0,021081256;NaN;NaN;-0,012547091;0,090406012;0,01850385;0,001309041;-0,015030357;0,048320417;0,011315221
201301;0,052052278;0,010041184;0,072694985;0,001643161;NaN;0,038742495;0,080972529;0,073441179;NaN;NaN;-0,008782141;0,005648826;0,037530949;0,047445775;0,046045946;0,057596666;0,059381185
201302;0,04520689;-0,064044237;0,007361879;0,017190325;NaN;-0,010658555;0,019419661;0,007766588;NaN;NaN;-0,002249702;-0,020180989;0,041506247;0,018117615;0,003870177;0,007120549;0,023032912
201303;0,057914623;0,023518859;0,015966051;0,065672337;NaN;0,00855012;0,043738371;0,016012499;NaN;NaN;0,020151223;0,040102119;0,048882793;0,054560231;0,057315937;0,042989308;0,036357385
201304;0,029646669;-0,125193767;-0,003401039;0,09263861;NaN;0,052416708;0,031570109;0,045315295;NaN;NaN;-0,006294644;0,04838829;0,013539716;0,051159674;0,027186836;0,022241202;0,024831372
201305;-0,04378973;-0,00218796;0,028050042;-0,009541079;NaN;0,022241864;-0,006024789;0,07093259;NaN;NaN;0,051060715;0,100582081;0,048639746;-0,081923098;0,001129586;0,080505842;0,022120909
201306;0,010351063;-0,099877342;-0,015397255;0,028704732;NaN;-0,045655475;-0,008796429;-0,023475063;NaN;NaN;-0,041761213;-0,011019315;0,003340112;0,012017486;0,004694255;-0,008559852;-0,01302743
201307;0,02581399;-0,003986839;0,049413546;-0,01480317;NaN;0,061291357;0,060874049;0,041660115;NaN;NaN;0,040736672;0,091662764;0,054253423;0,035786576;0,059688195;0,061049028;0,051664762
201308;-0,041983662;0,063412832;-0,018985604;-0,013325985;NaN;-0,002330941;-0,039004407;-0,029156794;NaN;NaN;-0,023916793;-0,011223761;-0,021330106;-0,039816687;-0,048739306;-0,04448072;-0,010814531
201309;0,002105913;0,015159984;0,013451117;0,111853903;NaN;0,034998864;0,023516907;0,035634957;NaN;NaN;0,035789381;0,059292484;0,067713178;0,003306506;0,044587645;0,026827346;0,036942156
201310;0,054076548;0,060849464;0,044652435;0,032535692;NaN;0,034950409;0,053179321;0,041061047;NaN;NaN;0,026457759;-0,009444258;0,050944063;0,0296587;0,062098059;0,029931344;0,05574514
201311;0,013585622;-0,075123966;0,015693854;0,071757464;NaN;0,004956601;0,041375926;0,009136602;NaN;NaN;0,020105122;0,00218687;0,05021226;-0,017200301;0,041814129;0,065920372;0,030322034
201312;0,020944283;NaN;0,033159674;0,011748004;NaN;0,068213144;-0,003966164;0,0286276;NaN;NaN;0,048737112;0,007481929;0,031462868;0,015731209;-0,005480844;0,028399498;0,032656559
201401;-0,054406129;NaN;-0,0703873;-0,082136855;NaN;-0,030436968;-0,019265412;-0,05618184;NaN;NaN;-0,013661907;-0,036375535;-0,02317907;0,027132587;-0,07194307;-0,040164658;-0,026386478
201402;0,021065649;NaN;0,052451799;0,047905166;0,045994584;0,074503705;0,063800177;0,071216083;NaN;NaN;0,033443031;0,076725386;0,03349494;0,027080419;0,053641475;0,030303611;0,043356698
201403;0,029933598;NaN;0,023607123;-0,01316404;NaN;0,007328654;0,002613084;-0,025754603;NaN;NaN;0,023671763;-0,024871357;0,006179668;0,024948153;-0,005816343;0,027522151;-0,007368461
201404;0,02021325;NaN;0,055060164;-0,025537116;NaN;0,002809693;0,023827972;-0,010065532;NaN;NaN;0,006165813;0,014793616;0,008782863;0,042143023;-0,00609175;-0,034937925;0,008316398
201405;0,035804597;NaN;0,014533025;NaN;NaN;0,029250997;0,006259665;0,019306781;NaN;NaN;0,028774915;0,002459805;0,038515308;-0,003572589;0,004864592;0,021009569;0,03239984
201406;0,016792353;NaN;0,037339722;NaN;NaN;-0,007880175;0,012871976;0,01931591;NaN;NaN;0,035375941;0,050043612;-0,007922243;0,055093318;0,005555537;0,026939583;0,009723632
201407;-0,05297314;NaN;-0,02555341;NaN;NaN;-0,021110734;-0,016919159;-0,008444015;NaN;NaN;-0,010346921;-0,041755534;-0,032108419;-0,060902624;-0,021166556;-0,014835824;0,013370428
201408;0,054850216;NaN;0,020731543;NaN;NaN;0,034142235;0,04454939;0,118023951;NaN;NaN;0,038584362;0,047698428;0,048038235;0,053484984;0,036264771;0,037888011;0,040964271
201409;-0,001444122;NaN;-0,071194071;NaN;NaN;0,010584642;0,018674432;-0,010989037;NaN;NaN;-0,023176616;-0,105444392;0,01398027;-0,030016603;-0,009851103;0,003600975;-0,010042276
