Food ;Mines;Oil  ;Clths;Durbl;Chems;Cnsum;Cnstr;Steel;FabPr;Machn;Cars ;Trans;Utils;Rtail;Finan;Other
0,335943822;0,783128733;0,652047514;NaN;NaN;0,600503794;0,358291361;0,646309399;NaN;NaN;0,48103436;0,432725817;0,603842138;0,83917963;0,3969079;1,204175827;0,629700237
0,380000342;0,733725448;0,755207072;NaN;NaN;0,659282275;0,436876402;0,697889971;NaN;NaN;0,523980393;0,455823434;0,711325083;0,927350962;0,405490511;1,443180853;0,690635086
0,368391334;0,631531873;0,728565961;NaN;NaN;0,617065251;0,411626947;0,597970938;NaN;NaN;0,462660829;0,631542255;0,669494422;0,902700264;0,372629258;1,219339368;0,644417203
0,368514003;0,620606424;0,710257364;0,3633102;NaN;0,515043248;0,418880941;0,595222254;NaN;NaN;0,411835811;0,418718757;0,57777436;0,885656175;0,378386552;1,026240472;0,588605215
0,344986443;0,477342846;0,657515759;NaN;NaN;0,461316264;0,393024468;0,673933491;NaN;NaN;0,40633506;0,435668;0,541354648;0,849736132;0,375123488;0,894045149;0,578206998
0,297741343;0,289619179;0,670486281;NaN;NaN;0,402234543;0,3310035;0,487358774;NaN;NaN;0,397362586;0,454916479;0,503989311;0,859816774;0,399461166;0,853183981;0,517841322
0,28039669;0,252109453;0,646885941;0,334370813;NaN;0,338408824;0,311371008;0,466685492;NaN;NaN;0,351810135;0,42170369;0,472607042;0,831116848;0,382539715;0,774639741;0,488019411
0,278343945;0,243802545;0,645240752;0,336897516;NaN;0,339332051;0,308345371;0,460119637;NaN;NaN;0,346054999;0,413985979;0,456991962;0,834172022;0,363003886;0,693023515;0,478293342
0,272381574;0,215931954;0,624681024;0,295075466;NaN;0,318209215;0,301067449;0,46885929;NaN;NaN;0,324326925;0,406943849;0,433430241;0,827368212;0,379012315;0,665987336;0,461364622
0,27237081;0,20991851;0,606361629;0,302362484;NaN;0,330780743;0,295966145;0,498241925;NaN;NaN;0,328328655;NaN;0,453889426;0,843230844;0,355636784;0,688611236;0,473820033
0,258884121;0,184142753;0,58946291;NaN;NaN;0,297708919;0,270797311;0,438506926;NaN;NaN;0,314320086;NaN;0,407458509;0,810482331;0,31901894;0,659794298;0,437759298
0,257701191;0,192555731;0,603719131;0,283245046;NaN;0,296723342;0,268248596;0,410001865;NaN;NaN;0,303671181;NaN;0,405790088;0,772323946;0,332294343;0,660918535;0,428946374
0,264501427;0,223482822;0,635253829;0,290907098;NaN;0,31332068;0,273988936;0,427042361;NaN;NaN;0,325721201;NaN;0,401347356;0,812481014;0,33830227;0,663522054;0,452440144
0,256062504;0,199559316;0,624189262;0,275716851;NaN;0,319285378;0,270737549;0,397822912;NaN;NaN;0,308100532;0,382899261;0,380683781;0,827302955;0,343010163;0,642195009;0,439572339
0,239331576;0,187700023;0,606297448;0,256116217;NaN;0,298058722;0,265879277;0,371066042;0,663892382;NaN;0,287615723;NaN;0,348814324;0,805973439;0,330308928;0,588860343;0,413351722
0,242079824;0,190837183;0,584041001;0,245334817;NaN;0,294708616;0,272477799;0,323442893;NaN;NaN;0,271496264;0,318907631;0,337322663;0,778369312;0,327758399;0,584215028;0,413586121
0,253187542;0,204560183;0,643744028;0,260213051;NaN;0,330468675;0,293166622;0,346041674;NaN;NaN;0,297302284;0,346972182;0,364621023;0,834095985;0,350002366;0,642870625;0,453143617
0,301441643;0,318998624;0,68544664;0,312282725;NaN;0,414803426;0,409761097;0,454010515;NaN;NaN;0,355505624;NaN;0,39877104;0,85858423;0,368119127;0,941993962;0,516482973
0,286548104;0,283707963;0,635084331;0,291628354;NaN;0,340463112;0,398208204;0,433377134;NaN;NaN;0,329238978;NaN;0,364674566;0,856639073;0,363780966;0,888139799;0,482786507
0,284040327;0,288502234;0,65749335;NaN;NaN;0,33594844;0,403278967;0,450268031;NaN;NaN;0,366730429;NaN;0,389828364;0,858159096;0,362856299;0,967852636;0,501961689
0,280771042;0,254536605;0,607301304;0,270611966;NaN;0,311913362;0,378816018;0,402851253;NaN;NaN;0,319125038;NaN;0,356003598;0,829606603;0,326923586;0,907253255;0,456320682
0,269390393;0,235575983;0,584355248;0,257990321;NaN;0,280364702;0,370374573;0,41038814;NaN;NaN;0,303488449;NaN;0,338554821;0,820321204;0,326679691;0,882047916;0,433648243
0,274939773;0,226949283;0,558725667;0,241353075;NaN;0,283422744;0,387582427;0,403505274;NaN;NaN;0,299331978;NaN;0,338422159;0,84274307;0,317015044;0,877950018;0,442884172
0,263894573;0,199526778;0,508664751;0,2425092;NaN;0,262568413;0,3709396;0,345748202;NaN;NaN;0,286313877;NaN;0,326589623;0,818920749;0,311139377;0,79194164;0,41720144
0,258299267;0,213178918;0,474427574;NaN;NaN;0,24921494;0,384004733;0,349439262;NaN;NaN;0,272793195;NaN;0,308351229;0,80577718;0,317662021;0,752408264;0,409974069
0,254728821;0,214538891;0,443445731;0,233253914;NaN;0,242488816;0,367649571;0,34032352;NaN;NaN;0,267142896;NaN;0,305161559;0,777568974;0,31450791;0,740469553;0,398724771
0,251578538;0,210512752;0,436090418;0,25719339;NaN;0,244917921;0,361322706;0,340510375;NaN;NaN;0,272856469;NaN;0,306842343;0,779265515;0,316481184;0,753113044;0,397524062
0,240471662;0,213309363;0,430570068;0,236993899;NaN;0,236697115;0,339849913;0,346592389;NaN;NaN;0,266420393;NaN;0,288325073;0,742591877;0,301020472;0,755626581;0,3839134
0,235793051;0,226653923;0,453891591;0,230148533;NaN;0,26665301;0,332548387;0,361418078;NaN;NaN;0,276870918;NaN;0,294544622;0,733539457;0,294270755;0,771451892;0,387644276
0,306493796;0,319144907;0,549664867;0,231986714;NaN;0,305567029;0,344977508;0,44477237;NaN;NaN;0,334422214;0,107617582;0,31007429;0,812216958;0,321956244;0,899828995;0,430285014
0,301117144;0,313582688;0,558511844;0,230198713;NaN;0,32420481;0,353378452;0,459190654;NaN;NaN;0,337449389;0,120190838;0,333673349;0,807450024;0,318577894;0,929206506;0,439659525
0,299395657;0,331901301;0,61763075;0,244959992;NaN;0,346737407;0,351385779;0,49158314;NaN;NaN;0,36049275;0,133356569;0,359145384;0,808553749;0,326125997;1,025933029;0,46262491
0,314616558;0,438624187;0,684383917;0,249585829;NaN;0,416011808;0,361099361;0,498233628;NaN;NaN;0,390868418;NaN;0,391028782;0,822196311;0,321387723;1,164219885;0,488714805
0,310756442;0,361096491;0,599035745;0,228882565;NaN;0,353025798;0,35184195;0,469855517;NaN;NaN;0,343373194;0,140319562;0,345271656;0,773198704;0,311014015;1,02360177;0,435680048
0,309862058;0,363990087;0,593620866;0,217627343;NaN;0,353083994;0,343962765;0,444197357;NaN;NaN;0,347630822;0,361192483;0,34504248;0,771481951;0,313895548;1,087737239;0,439485361
0,302572873;0,382053162;0,590982776;0,222992764;NaN;0,363690481;0,330517697;0,404244391;NaN;NaN;0,353912349;0,361591119;0,343149199;0,74971704;0,30705574;1,064832766;0,443817208
0,302450894;0,33640788;0,590013355;0,206328952;NaN;0,332811812;0,337303005;0,380756961;NaN;NaN;0,317215137;0,308206367;0,3291115;0,777969165;0,297226438;0,985413003;0,425156645
0,306495433;0,353357132;0,557393077;0,207220556;NaN;0,327033312;0,329715339;0,359950154;NaN;NaN;0,296288769;0,298646702;0,324219223;0,776157294;0,291710777;0,913919288;0,408675327
0,29375951;0,388083454;0,577814662;0,192693467;NaN;0,318829003;0,316235453;0,340379255;NaN;NaN;0,282590937;0,295914538;0,326465167;0,76065225;0,286774654;0,848442752;0,393020693
0,288279057;0,390224768;0,582147347;0,191002392;NaN;0,320622343;0,316569864;0,3337779;NaN;NaN;0,281346917;0,314019584;0,326397283;0,761707198;0,271477964;0,890555456;0,387498154
0,287087318;0,440207523;0,673551255;NaN;NaN;0,352065886;0,324890756;0,355422231;NaN;NaN;0,30132922;0,360532875;0,345350429;0,776794796;0,275008068;0,994626555;0,409192543
0,296752217;0,45929471;0,683409094;0,257148683;NaN;0,359501067;0,312859205;0,295061156;NaN;NaN;0,334325043;0,53561912;0,351207552;0,781805136;0,274329155;1,032032743;0,425474086
0,291637983;0,468793712;0,666974337;0,25417139;NaN;0,370487454;0,300420728;0,303922887;NaN;NaN;0,328414103;0,615335299;0,354636165;0,725247324;0,269782833;1,048855246;0,425302706
0,292727907;0,438739747;0,655614066;0,238348733;NaN;0,364719323;0,307436733;0,28309159;NaN;NaN;0,313750596;0,593802145;0,353451202;0,751541598;0,272552333;1,0076605;0,415802694
0,302119451;0,404016616;0,632689206;0,241009057;NaN;0,363674757;0,299438528;0,269199368;NaN;NaN;0,313011258;0,565314938;0,361547129;0,736766132;0,269467425;0,978828615;0,39728712
0,319425181;0,396942356;0,649434312;0,248169197;NaN;0,384223262;0,300547185;0,262887702;NaN;NaN;0,344835384;0,478067685;0,356209518;0,734065253;0,277452056;0,957535911;0,410753156
0,312083406;0,419052438;0,669484309;0,236791429;NaN;0,378241689;0,302032454;0,246911313;NaN;NaN;0,334870893;0,45176728;0,353172737;0,765900087;0,271440062;0,973140489;0,415274369
0,319155052;0,436160936;0,664653481;0,23559697;NaN;0,35643544;0,309121859;0,252079863;NaN;NaN;0,342763827;0,426185589;0,346854271;0,763742565;0,277396787;0,930322084;0,408450765
0,303400627;0,432481569;0,61657122;0,236198105;NaN;0,343324035;0,299040722;0,241927029;NaN;NaN;0,346838075;0,425087692;0,32654674;0,730732617;0,265284321;0,888474131;0,387566661
0,291514482;0,463951814;0,617961274;0,233125959;NaN;0,357640671;0,293711123;0,235833636;NaN;NaN;0,346192489;0,417970351;0,31494286;0,720760241;0,266209964;0,870816533;0,380676688
0,275541152;0,454419803;0,604680985;0,2189221;NaN;0,357853119;0,279930023;0,260325769;NaN;NaN;0,339494879;0,42053126;0,300267473;0,66823359;0,253611305;0,831684996;0,366451242
0,268574379;0,521407754;0,612497944;0,200402991;NaN;0,330180642;0,27389782;0,223769422;NaN;NaN;0,341789098;0,396265474;0,296424343;0,635587571;0,247202736;0,82873035;0,359013987
0,28520883;0,523766515;0,600579386;0,203349592;NaN;0,323809502;0,276551251;0,210829567;NaN;NaN;0,329495168;0,371728552;0,284048895;0,690749437;0,248177425;0,765356511;0,354610624
0,275010892;0,60772359;0,64038972;0,216113521;NaN;0,352642796;0,311985329;0,210464687;NaN;NaN;0,403782293;0,32121895;0,297934202;0,823307893;0,253601757;0,835102917;0,373084926
0,269066963;0,613527123;0,611033384;0,219914341;NaN;0,325777566;0,295100803;0,202318913;NaN;NaN;0,384962983;0,294079973;0,27966423;0,795089057;0,238745009;0,789416815;0,356394997
0,279277732;0,578091014;0,628836307;0,22295648;NaN;0,327400428;0,31201568;0,211254909;NaN;NaN;0,397251548;0,297709619;0,289110467;0,811851488;0,251222818;0,825845587;0,362961509
0,281700163;0,570444535;0,618913098;0,201072548;NaN;0,333033641;0,304343843;0,209642991;NaN;NaN;0,383386121;0,280645636;0,272134655;0,812318466;0,240990014;0,808843399;0,351084509
0,261065661;0,540475155;0,594556745;0,194864926;NaN;0,321496007;0,291473493;0,201903626;NaN;NaN;0,377666368;0,284794863;0,257593157;0,789500448;0,230999326;0,789754667;0,331016289
0,261296765;NaN;0,590463727;0,181806767;NaN;0,324366853;0,282995961;0,202070299;NaN;NaN;0,369456163;0,28419892;0,257552529;0,802235791;0,220109561;0,743136729;0,323067462
0,254070855;NaN;0,571249048;0,18038624;NaN;0,304797089;0,284895004;0,197102323;NaN;NaN;0,351858992;0,286286429;0,249992087;0,792726465;0,221784869;0,724461931;0,313932723
0,275371597;NaN;0,615487127;0,19717085;0,309557352;0,292862688;0,291079757;0,236246179;NaN;NaN;0,380144478;0,265413376;0,255670197;0,758225493;0,27281733;0,75722691;0,304359765
0,266829446;NaN;0,59107331;0,188763461;NaN;0,28401855;0,274818211;0,19242904;NaN;NaN;0,345561464;0,258419068;0,238529776;0,733635438;0,227549454;0,736888169;0,305548387
0,255019012;NaN;0,57237287;0,191713652;NaN;0,284669953;0,274627465;0,200190683;NaN;NaN;0,34541535;0,265279353;0,247343895;0,738085027;0,229516986;0,719334393;0,316703177
0,246505147;NaN;0,541785539;NaN;NaN;0,272807418;0,268989349;0,204153444;NaN;NaN;0,338795411;0,261439226;0,246732094;0,708059802;0,230414142;0,743827856;0,314880399
0,240809841;NaN;0,538588826;NaN;NaN;0,265581346;0,268582018;0,200778393;NaN;NaN;0,329192495;0,263264582;0,238522369;0,72744529;0,230494557;0,73091808;0,30576588
0,263984099;NaN;0,557560511;NaN;NaN;0,333536562;0,264930025;0,188819476;NaN;NaN;0,358131121;0,36430631;0,308177164;0,730294018;0,256276552;0,740336917;0,33540432
0,273361322;NaN;0,576024555;NaN;NaN;0,340772104;0,270591219;0,191073398;NaN;NaN;0,362840784;0,389911406;0,321332432;0,739294963;0,248269747;0,754456352;0,341751677
0,261131919;NaN;0,568771865;NaN;NaN;0,330204641;0,260004067;0,172784841;NaN;NaN;0,350659752;0,372668858;0,308071638;0,738126619;0,254666359;0,731268091;0,327345597
0,261423404;NaN;0,616614114;NaN;NaN;0,334224976;0,254895766;0,17535789;NaN;NaN;0,360775274;0,438658732;0,303981933;0,781048462;0,257088855;0,729656776;0,331641552
0,264403062;NaN;0,640186663;NaN;NaN;0,34054931;0,245746914;0,1654264;NaN;NaN;0,356377769;0,404424721;0,293824006;0,733606093;0,249528393;0,70641911;0,323463295
0,245553329;NaN;0,702692804;NaN;NaN;0,333229112;0,237023526;0,158858818;NaN;NaN;0,342243892;0,381220838;0,279743292;0,736813728;0,230694921;0,695632434;0,310622221
0,255198576;NaN;0,693694081;NaN;NaN;0,334647642;0,241062155;0,149949988;NaN;NaN;0,345029927;0,392722363;0,277498431;0,662210524;0,228496421;0,684590638;0,319653749
0,257622367;NaN;0,719568998;NaN;NaN;0,345091968;0,242132633;0,151149717;NaN;NaN;0,368306553;0,437646851;0,282673003;0,654852319;0,227108971;0,742109893;0,326478712
0,247663057;NaN;0,698507062;NaN;NaN;0,316538417;0,241112791;0,139250657;NaN;NaN;0,348291691;0,394327057;0,27502221;0,658966983;0,217577106;0,693786993;0,303799731
0,249743;NaN;0,715778658;0,162396823;NaN;0,336946539;0,242782088;0,141914146;NaN;NaN;0,363730864;0,397369349;0,284044983;0,679483438;0,217079694;0,698654588;0,308307852
0,254227591;NaN;0,672776785;NaN;NaN;0,332145145;0,245946581;0,150918512;NaN;NaN;0,36338181;0,396723023;0,291470849;0,674827689;0,219523206;0,691601118;0,302694616
0,247941376;NaN;0,712258015;NaN;NaN;0,335138376;0,239644852;0,146140686;0,379633462;NaN;0,351862212;0,393462895;0,296767446;0,680141998;0,217911349;0,66954403;0,300790954
