Food ;Mines;Oil  ;Clths;Durbl;Chems;Cnsum;Cnstr;Steel;FabPr;Machn;Cars ;Trans;Utils;Rtail;Finan;Other
0,661770692;NaN;0,053764266;0,653799862;0,463535963;0,671423911;0,596446124;0,677477305;0,008557944;0,417582;0,396431121;0,480694011;0,375293648;0,299552498;0,540712326;0,468434392;0,434482627
0,653513199;0,224041993;0,108306971;0,625003541;0,462140556;0,629897609;0,611454006;0,605416734;-0,015870554;0,405510912;0,357663194;0,45825306;0,215304909;0,273240447;0,550913655;0,459481363;0,418646081
0,73824251;NaN;0,089318195;0,670690135;0,420955645;0,597313124;0,711241039;0,584238127;-0,051484965;NaN;0,326140554;0,423505823;0,205094476;0,303426074;0,610424135;0,456042276;0,431141247
0,727207578;NaN;0,065517176;0,59836855;0,261724622;0,443089588;0,652459859;0,437437083;-0,192252064;NaN;0,203592458;0,316062008;0,052753589;0,477302392;0,610319616;0,44160152;0,392134846
0,697597068;-0,014183815;0,225045538;0,673008284;0,388821043;0,548549809;0,717185841;0,648919458;-0,113038692;NaN;0,315899044;0,457838352;0,129716406;0,560056445;0,618243074;0,568870831;0,490837743
0,440576002;0,146316069;0,217459145;0,556166145;0,299280011;0,518779617;0,538866325;0,571539529;-0,038289451;NaN;0,236850402;0,339054018;0,219488384;0,498031388;0,533781884;0,451149477;0,409431463
0,53762257;0,07498657;0,168156777;0,569275216;0,40016967;0,571390303;0,622220052;0,665608983;0,074302557;NaN;0,201946093;0,402790441;0,243435875;0,468601305;0,532846571;0,40068511;0,462753275
0,408429139;0,230392839;0,202382195;0,477620577;0,335804555;0,550899106;0,486578775;0,567936013;-0,050810538;NaN;0,153760689;0,324414015;0,162100382;0,425226454;0,419077422;0,265790381;0,375556188
0,325638702;NaN;0,210704952;0,317835502;0,272955079;0,386454515;0,429057015;0,439269474;-0,090128633;NaN;0,04069297;0,198102537;0,07725187;0,304040755;0,241206711;0,17232394;0,276173914
0,514749082;0,437312031;0,479790112;0,397149121;0,477141207;0,561573074;0,617239242;0,635269159;0,02192655;NaN;0,227046855;0,411106503;0,15221728;0,367406978;0,362214079;0,251166475;0,428929438
0,429701096;0,494626801;0,423296463;0,452296385;0,382514254;0,447281807;0,609603577;0,434425259;0,020107529;NaN;0,284931994;0,278852121;0,078507749;0,240743423;0,402272395;0,177075787;0,349568997
0,337835133;0,52905711;0,595123227;0,402177477;0,369441586;0,460899021;0,424899889;0,416204115;0,197745622;NaN;0,328825866;0,225450023;-0,012433868;0,1749193;0,299063789;0,071459085;0,303744117
0,273792661;0,653302926;0,604337894;0,349653019;0,357337729;0,469861168;0,38467174;0,396891861;0,344821653;NaN;0,331498214;0,446187029;-0,034619808;0,202885014;0,308785416;0,069545584;0,296427396
0,201336624;0,425559459;0,517794247;0,360510247;0,315038117;0,372603391;0,310614703;0,278743941;0,30840342;NaN;0,301828372;0,347006366;0,033023169;0,135856185;0,158048521;0,014831724;0,247979001
0,19039384;0,748431982;0,637920324;0,397356358;0,376193638;0,424130821;0,272546434;0,39717799;0,489209948;NaN;0,377059531;0,417623537;0,112624492;0,113396951;0,170760387;0,05598437;0,273838478
0,293396491;1,183189008;0,773691282;0,521396869;0,612971386;0,610717735;0,408161967;0,630463495;1,195211613;0,357508795;0,500417964;0,613053228;0,308743777;0,058467312;0,383522135;0,147786486;0,426893284
0,303417362;0,795889113;0,562520863;0,342664021;0,622765666;0,564144633;0,439950073;0,486990846;0,856377302;0,344718658;0,486892122;0,572896966;0,214236527;0,005385982;0,417688462;0,122481701;0,397634567
0,452917114;0,908159889;0,519553712;0,327099088;0,763995349;0,640340456;0,634212776;0,653546855;0,754956135;0,391782868;0,629442559;0,577813768;0,243250731;0,074522508;0,501241604;0,255700243;0,569841883
0,088080029;0,313212291;0,210505601;-0,1423107;0,256957421;0,104415913;0,237337163;0,03649978;0,184541033;-0,004495356;0,18423772;0,083232267;-0,134239809;-0,04921683;0,004332391;-0,009099855;0,160688164
-0,010392251;0,390877459;0,043164492;-0,269133863;0,017897717;0,019710939;0,097157357;-0,048080875;0,394342211;-0,110455584;0,038652869;-0,013050409;-0,223304673;-0,081135967;-0,122218785;-0,101015991;0,033079047
0,112215499;0,521576519;0,102615788;-0,101791145;0,075248788;0,21265044;0,123146758;0,061292564;0,598982544;NaN;0,216167611;0,123706241;-0,099315486;-0,040414578;0,027844713;-0,042973758;0,157162755
-0,016427238;0,219455843;0,043213656;-0,035561716;-0,099146169;5,29E-05;0,034167577;-0,06751297;0,292736926;0,007535406;-0,00144265;0,003017484;-0,093225303;-0,035057943;-0,020217197;-0,061544214;0,05719262
-0,020443019;0,088186604;0,092919074;-0,063196135;-0,109798431;0,013833835;-0,015787103;0,031133348;0,349516848;0,062237748;-0,018111257;0,060452285;-0,090726346;-0,040543214;-0,024314123;-0,091051282;0,071854187
-0,050303055;0,008493;-0,003134165;-0,097583472;-0,200280656;-0,069611256;-0,056413504;0,006841301;0,091632563;0,034196738;-0,087777298;-0,030492718;-0,098846998;-0,054145861;-0,046858558;-0,109084539;0,016434021
-0,002974111;0,068600468;0,039538201;-0,007597178;-0,190127881;-0,07673779;-0,043332398;0,075551476;0,125278587;NaN;-0,100564927;-0,068881263;-0,027305806;-0,016275286;-3,37E-05;-0,071059603;0,035728555
-0,038229945;0,107408229;0,008508114;-0,039442055;-0,177561063;-0,09985907;-0,065880476;0,066796269;0,095567627;NaN;-0,11526493;-0,030231792;-0,048944241;0,047912489;-0,047837215;-0,033775975;0,031314708
-0,089472942;0,325157312;-0,051644056;-0,221694992;-0,136796305;-0,013093833;-0,111508583;0,026883385;0,170101246;NaN;-0,08229132;0,037505627;-0,065673457;0,037149633;-0,08429208;-0,06093574;0,02419662
-0,122306645;0,133855734;-0,039950279;-0,023585652;-0,165030922;-0,117626394;-0,144246897;-0,119574294;-0,056951868;NaN;-0,161808059;-0,027393922;-0,140918515;0,050615639;-0,168587074;-0,059088462;-0,032711248
-0,137549892;0,012222812;-0,073676329;-0,010386965;-0,242296452;-0,18215767;-0,192465912;-0,173946315;-0,00302746;NaN;-0,277663797;-0,139998602;-0,177076392;0,001895316;-0,224087228;-0,104303485;-0,108746974
-0,050154936;-0,045331861;-0,056643764;NaN;-0,194331068;-0,164382543;-0,1247636;-0,143911366;-0,110997689;NaN;-0,245819205;-0,017462389;-0,105023455;0,063785557;-0,061165707;-0,028349612;-0,064205382
0,366006121;NaN;0,169785755;0,427331392;0,082940685;0,166836689;0,075776489;0,20035615;0,421106066;NaN;0,023217856;0,425509707;0,260221436;0,164669716;0,242319446;0,229767776;0,161588383
0,433255588;NaN;0,300715177;NaN;0,183050693;0,202156975;0,182323442;0,259602162;0,268404156;NaN;0,099344026;0,515527563;0,372555049;0,205554354;0,346983043;0,302992875;0,235953293
0,352436411;NaN;0,221548665;NaN;0,102851022;0,085183844;0,162811543;0,215936823;0,205758676;NaN;0,02905288;0,382678439;0,279095387;0,19474465;0,250520757;0,235800644;0,181566618
0,40028351;NaN;0,200088349;NaN;0,220389521;0,248956926;0,187690324;0,211867733;0,604506218;NaN;0,124639024;0,380714898;0,293323862;0,110985468;0,242804969;0,223610315;0,209037785
0,290341695;NaN;0,137649884;NaN;0,132493993;0,110776615;0,115034366;0,1319924;0,339374114;NaN;0,007276049;0,203407454;0,216613397;0,126150673;0,110164423;0,190809844;0,145671674
0,376210393;NaN;0,156467376;0,293659446;0,19308379;0,211500653;0,245053895;0,161785239;0,306338633;NaN;0,033353244;0,201203153;0,229102272;0,178154622;0,197524583;0,338994814;0,256963031
0,330722654;NaN;0,127380644;0,444812531;0,249572985;0,233099329;0,329831051;0,213678177;0,354554321;NaN;0,068545946;0,133497522;0,333921099;0,249013501;0,249421344;0,387384294;0,361006104
0,410592081;NaN;0,159267283;NaN;0,228971604;0,290253087;0,396178665;0,287088025;0,359913668;NaN;0,125106735;0,13234532;0,356757833;0,24095612;0,348410268;0,403122276;0,413602045
0,413597043;NaN;0,174236731;0,233035277;0,224844914;0,127608307;0,358101191;0,133278787;0,196805457;NaN;0,015629062;0,062093304;0,174084321;0,23872081;0,246126799;0,312844681;0,370760394
0,62904511;NaN;0,192036037;NaN;0,338531467;0,252772544;0,528360131;0,345758136;0,297906661;NaN;0,14835903;0,121387364;0,300848429;0,306751617;0,381030487;0,44174855;0,499746991
0,536503606;NaN;0,259611467;NaN;0,391980477;0,41957019;0,550635481;0,504303167;0,490279879;NaN;0,267195919;0,310946195;0,533962402;0,296592135;0,468463293;0,452172059;0,551200189
0,425208119;NaN;0,301099465;0,548520226;0,282860583;0,36108299;0,458127798;0,472381027;0,430675086;NaN;0,174451801;0,19831037;0,399058503;0,264587336;0,330061425;0,451948809;0,506406266
0,377789929;NaN;0,283516729;0,327524699;0,196240742;0,283251762;0,456569163;0,318352885;0,209158698;NaN;0,136775701;0,05389031;0,231899896;0,244503014;0,286300064;0,410496992;0,439764739
0,470787744;NaN;0,333168433;0,502033582;0,280369077;0,332661653;0,506048698;0,404398037;0,302458211;NaN;0,202759249;0,021571389;0,240591926;0,296403576;0,329304968;0,456319806;0,489246604
0,496755277;NaN;0,385212412;NaN;0,091560681;0,342248193;0,479689862;0,3590184;0,252720731;NaN;0,186315401;0,01214021;0,259932915;0,351503915;0,339783306;0,417962649;0,510823354
0,270967046;NaN;0,248014047;NaN;-0,042488662;0,096738836;0,286836009;0,249105094;-0,048231018;NaN;0,08821863;-0,094084194;0,118474122;0,254565721;0,188221522;0,173736351;0,240499923
0,301670627;NaN;0,300519028;NaN;0,000915301;0,175742174;0,280680292;0,34674865;0,07231851;NaN;0,176660154;0,027063562;0,179017289;0,281298525;0,243964513;0,227059765;0,284182507
0,295533909;NaN;0,238783548;NaN;0,059667467;0,133217492;0,269371554;0,358808613;0,158962264;NaN;0,260325344;0,09007217;0,244629909;0,254069252;0,292733597;0,111164268;0,280740141
0,223291001;NaN;0,173582328;NaN;-0,056323307;0,046332725;0,242700696;0,288802828;0,028472311;NaN;0,175682923;0,049810712;0,151382028;0,141778737;0,198758094;0,032072652;0,161116563
0,288956763;NaN;0,216752564;NaN;0,016252133;0,115215559;0,31748163;0,438771035;0,087943698;NaN;0,21761195;0,139182739;0,219522284;0,146358209;0,28701035;0,092448773;0,204460816
0,325912928;NaN;0,204418877;NaN;-0,001119645;0,133023238;0,413298551;0,481461299;0,114864712;NaN;0,223224742;0,091009781;0,308654575;0,110072021;0,35430792;0,060617245;0,199143122
0,159982571;NaN;0,271321204;NaN;-0,095643944;0,074140205;0,293254187;0,36305924;0,158371828;NaN;0,126898139;-0,00168478;0,201770943;0,058295764;0,168679027;-0,054571271;0,064774873
0,124234074;NaN;0,208245862;NaN;-0,1387179;-0,133206127;0,198429792;0,189753472;-0,033661445;NaN;-0,029449346;-0,207874548;-0,021711418;-0,001604076;0,019400412;-0,17457807;-0,040893242
0,091414117;NaN;0,166604739;NaN;-0,153174022;-0,155735476;0,13597407;0,120426428;-0,063781802;NaN;-0,053965823;-0,239260337;-0,116301381;0,005345655;-0,011958739;-0,285388349;-0,078908098
0,131573889;NaN;0,115916769;NaN;-0,107359624;-0,11045556;0,155214242;0,144986877;NaN;NaN;-0,052138107;-0,200286117;-0,057088559;0,080945041;-0,016380113;-0,282381267;-0,040209433
0,157179148;NaN;0,09623596;NaN;-0,015883959;-0,045387483;0,197668219;0,183745182;NaN;NaN;0,006443128;-0,178539178;-0,007590387;0,062690303;0,068212269;-0,184550068;-0,02636763
0,184459814;NaN;0,028665123;NaN;-0,006697782;-0,066670131;0,213352698;0,203892559;-0,058447168;NaN;0,049092809;-0,191898041;0,009926766;0,019515867;0,07217095;-0,105162811;-0,042239799
0,35778259;NaN;0,051676294;NaN;0,134550651;0,061070231;0,311679372;0,334863813;0,138937775;NaN;0,173979488;-0,127543318;0,140630438;0,051747054;0,263487179;0,05841047;0,122860162
0,551142241;NaN;0,106394614;0,798785976;0,188607578;0,09519359;0,464455323;0,402302443;0,11835948;NaN;0,191788921;-0,099324472;0,102890077;0,094441114;0,319732086;0,105663275;0,166493368
0,527149447;NaN;0,147095852;0,536755579;0,154378596;0,071483342;0,478292795;0,328054836;0,067701349;NaN;0,11904582;-0,145283478;0,049179252;0,130386993;0,350693477;0,232467256;0,166790168
0,459788196;NaN;0,221716953;0,560658449;0,19976859;0,160541764;0,448356895;0,332884012;0,090497181;NaN;0,094686851;-0,140679165;0,09873419;0,193151014;0,398229141;0,237167366;0,183003632
0,391897337;NaN;0,123248843;NaN;0,177736807;0,192661147;0,345296175;0,272250188;0,117259469;NaN;0,067357907;-0,067979522;0,089003991;0,134818065;0,338842648;0,182437639;0,095794026
0,260651327;NaN;0,10795935;NaN;0,103792635;0,185972942;0,242662254;0,277736386;0,072762868;NaN;0,01355461;-0,07600105;0,045617016;0,110782416;0,237839706;0,138943289;0,082318217
0,34708326;NaN;0,064677946;NaN;0,183884592;0,23111482;0,288065368;0,381017877;0,018148344;NaN;0,058008606;-0,065804;0,136755601;0,153904409;0,38562103;0,238159106;0,16734214
0,535851319;NaN;0,086161741;0,881328066;0,330945638;0,413964301;0,414182699;0,621990623;0,086218336;NaN;0,199722752;0,024042628;0,305645204;0,284807301;0,666697693;0,483487588;0,313919118
0,52139805;NaN;0,108581332;1,301804446;0,462982365;0,455910584;0,470808039;0,774773586;0,118351625;NaN;0,236943855;0,108615137;0,427054987;0,331623946;0,73681244;0,692391596;0,352202574
0,430850904;NaN;0,167513276;1,25931045;0,613559188;0,480594665;0,512009012;0,869496262;0,276879289;NaN;0,300093595;0,059061418;0,53424949;0,235842665;0,717518345;0,863466589;0,42459265
0,375470723;NaN;0,057624948;0,778771977;0,446046834;0,262737534;0,372605819;0,689961986;0,120015728;NaN;0,124502255;-0,062804563;0,340267264;0,24234523;0,539212454;0,470031219;0,276939083
0,545739963;NaN;0,105114505;0,99640562;0,598058175;0,358787141;0,586260697;0,841579037;0,11883612;NaN;0,217265232;0,003376536;0,439615477;0,287864207;0,718886316;0,625635091;0,431247326
0,404245478;NaN;0,068614194;0,632924107;0,479803809;0,281855654;0,452264743;0,580930099;0,041504479;NaN;0,123182246;0,055781012;0,310698161;0,238912281;0,505730281;0,458243994;0,310421733
0,275739906;NaN;-0,011681518;0,414729847;0,349777983;0,248394233;0,312886548;0,425087759;0,106176766;NaN;0,110610033;0,100816375;0,304866985;0,169270427;0,415145591;0,3573021;0,251010085
0,194020357;NaN;-0,06502503;0,545187523;0,220929711;0,275955544;0,191685758;0,409506036;0,112689167;NaN;0,082744767;0,144033647;0,288395709;0,138465613;0,264081949;0,263430345;0,191718355
0,227594538;NaN;-0,001248987;0,471711514;0,248961252;0,320352159;0,20471802;0,38938526;0,184070493;NaN;0,097033153;0,335631578;0,323756233;0,17754516;0,214773471;0,252306164;0,212636289
0,211819394;NaN;0,044240981;0,430545786;0,186916901;0,17875505;0,165156938;0,347102672;0,146976377;NaN;0,032678163;0,125944916;0,23744966;0,209582781;0,121189438;0,203614684;0,170050502
0,237883135;NaN;0,046733916;0,344149098;0,251326592;0,170928332;0,14832003;0,243668227;0,214510495;NaN;0,103626281;0,24180749;0,219285289;0,244759905;0,175036442;0,314087694;0,189053151
0,210483555;NaN;0,043518348;0,454345378;0,255506128;0,14422294;0,131570622;0,288713084;0,222590714;NaN;0,088239685;0,257925248;0,17515917;0,27194806;0,141288417;0,272216127;0,18964669
0,156545674;NaN;0,07431926;0,357090951;0,188598881;0,096878159;0,06817115;0,255428801;0,055919953;NaN;0,013748364;0,175954521;0,100124905;0,22089737;0,093613933;0,171339479;0,148445918
0,210844377;NaN;0,078543887;0,360090774;0,222131582;0,138108137;0,032867446;0,309098809;0,114389216;NaN;0,107229986;0,240590704;0,102940022;0,17607728;0,19525271;0,228753458;0,194686377
0,204179962;NaN;0,012758987;0,371272136;0,123231512;0,110743409;0,022887558;0,348155126;0,174766769;NaN;0,104661234;0,264003655;0,080521393;0,147963782;0,273191566;0,231399019;0,177398973
0,211321373;NaN;0,065594231;0,517717191;0,198215888;0,18241233;0,06623351;0,400547461;0,342899188;NaN;0,248146201;0,538363925;0,232719108;0,120928628;0,363350146;0,40527943;0,297594178
0,045331485;NaN;0,051487565;0,256412722;0,055458437;0,076307591;-0,097921117;0,261654247;0,313216078;NaN;0,151165987;0,496507034;0,140599106;0,095448303;0,208678524;0,285471471;0,186863472
0,084168027;NaN;0,135749765;0,203858659;0,144392365;0,061798268;-0,118798888;0,280968329;0,311441386;NaN;0,16745384;0,523799674;0,164977995;0,186439759;0,201263072;0,314847607;0,20754713
0,058602712;NaN;0,212907234;0,17397123;0,204073403;0,052263561;-0,138361888;0,320748652;0,241393296;NaN;0,1337379;0,314723158;0,167132508;0,275548258;0,177158628;0,287706997;0,234209337
0,06664615;NaN;0,290935491;0,188747053;0,299915606;0,058423249;-0,098619597;0,363960076;0,253259544;NaN;0,217477189;0,369873442;0,21221927;0,295280452;0,216631897;0,364317326;0,291303316
-0,038599354;NaN;0,18182601;0,125994187;0,184355579;0,028256883;-0,095036215;0,268300428;0,260891833;NaN;0,177287957;0,284326263;0,169905865;0,257028496;0,122442998;0,299891695;0,211639488
-0,039164234;0,241311147;0,167040562;0,137209527;0,212410697;0,059745966;-0,085836958;0,241456085;0,199865518;NaN;0,308478944;0,357421805;0,211885824;0,214486807;0,200229495;0,299010344;0,314076317
-0,015854807;0,159479013;0,18903897;0,125963456;0,247616659;0,078026935;-0,05097575;0,222543751;0,143316276;NaN;0,313483966;0,31851078;0,274598377;0,257678556;0,154770428;0,323906687;0,413104077
-0,084854881;0,221064008;0,13649332;0,057697044;0,205571342;0,036359676;-0,171311955;0,13547292;0,079817419;NaN;0,266939499;0,337302091;0,305577479;0,19811637;0,152638231;0,319017586;0,349795179
-0,061604481;0,1639837;0,153663407;0,242712991;0,323461576;0,120259534;-0,121412783;0,174588429;0,270792692;NaN;0,470148978;0,491187987;0,419249703;0,255028813;0,20131645;0,429228226;0,443843084
-0,078181581;0,044637124;0,178362504;NaN;0,23831495;0,093570108;-0,08803197;0,112427978;0,267290709;NaN;0,38660988;0,497636187;0,389390067;0,235869883;0,121976366;0,42800485;0,408869956
-0,036068485;0,270509975;0,20016476;0,056452174;0,373414724;0,120499883;-0,068575951;0,108408545;0,248061107;NaN;0,349784314;0,676439291;0,335693068;0,218362446;0,131662133;0,322304126;0,424036629
-0,059734666;0,449024402;0,164686057;0,017784115;0,296673454;0,120443476;-0,07070247;0,129010273;0,121595825;NaN;0,264458377;0,576338738;0,319062036;0,156109052;0,065306328;0,179345983;0,273044024
-0,023171515;0,457614453;0,146362396;0,038381362;0,301582136;0,139878886;-0,038752173;0,129463715;0,11687381;NaN;0,297201516;0,603940693;0,302556238;0,144010344;0,022178353;0,144114667;0,235690062
-0,016264594;0,50664903;0,17256682;-0,057951242;0,204106626;0,271736093;0,045172444;0,156668617;0,199055064;NaN;0,321730162;0,555034631;0,345356073;0,096114258;0,046280888;0,167156195;0,245746076
-0,000237249;0,385398346;0,077479795;-0,05765797;0,177066286;0,234454759;0,021071915;0,099673909;0,153357059;NaN;0,333503622;0,471919033;0,319143798;-0,025205409;0,059528158;0,097046802;0,195060165
-0,046022954;0,247622426;0,006844971;-0,067888833;0,09964499;0,175478214;-0,047573681;0,036359413;0,126240795;NaN;0,258909036;0,322693738;0,202289974;-0,083661041;-0,015687456;0,007109613;0,098461477
0,097699976;0,068606326;0,036535955;0,024830518;0,145893394;0,166335772;-0,003722031;0,108219154;0,13375784;NaN;0,249014809;0,268079055;0,175650404;-0,058804867;0,099083293;0,078024394;0,115787009
0,035625588;0,023692877;0,027666002;-0,046250766;0,143898045;0,194840522;0,018938098;0,088918989;0,193107547;NaN;0,166774775;0,229261069;0,149414773;-0,105843076;0,028409204;0,12119895;0,092210842
0,023787409;-0,01142804;0,005732163;0,052199785;0,124320305;0,202370092;0,011935394;0,109812922;0,210732228;0,239688796;0,092949143;0,1212672;0,118727333;-0,163224762;0,038316938;0,037581318;0,04338833
0,07409147;-0,088625679;0,034309033;0,135013481;0,148344119;0,249544285;0,112477541;0,172274542;0,32374522;0,274862326;0,161548984;0,122331522;0,061271123;-0,13297075;0,032634521;0,048296206;0,082522149
0,110101779;0,04891179;0,004664935;0,191110816;0,121297038;0,313436774;0,185898407;0,2071634;0,335245345;NaN;0,179336238;0,12217669;0,071682253;-0,161582315;0,029048659;0,057282896;0,081858515
0,157192057;0,201484273;-0,037876552;0,19025011;0,123544506;0,327488746;0,210243332;0,193855396;0,417084986;NaN;0,172273414;0,071942139;0,009938678;-0,170659833;-0,001894819;-0,01896172;0,065946855
0,107227173;0,002555471;0,053663271;0,187670348;0,050601561;0,249178979;0,169135053;0,193459903;0,255231064;0,121302571;0,230579239;-0,069047347;0,01767786;-0,143281104;-0,034248257;0,042032981;0,06277172
0,093416471;-0,067420746;0,061608035;0,253402146;-0,009632797;0,12186589;0,130028157;0,095890699;0,15053923;0,07656041;0,159719251;-0,132555192;-0,03223606;-0,08711853;-0,067193944;0,012061999;0,044770014
0,097241616;-0,164975792;0,053997947;0,224693485;0,026688109;0,13266836;0,126596049;0,100044425;0,157774918;0,043439825;0,142654809;-0,131179689;-0,037211818;-0,10855184;-0,063688437;0,004298687;0,056004964
0,138527934;-0,209067596;0,014308676;0,236447564;0,03092454;-0,010443754;0,186928482;0,096341845;-0,061119791;0,116124336;0,082411152;-0,261631892;-0,060614822;-0,032168863;-0,047189119;0,02543367;0,046527326
0,174365899;-0,157268733;0,093044058;0,12653425;0,085100989;0,073827627;0,27739101;0,082994713;-0,006648426;0,209360583;0,163825231;-0,183114916;0,014898764;0,024663529;-0,045869226;0,12396334;0,130252044
0,261453363;-0,076207863;0,187579806;0,200800275;0,179802723;0,187533327;0,397683384;0,126056123;0,074357288;NaN;0,250525185;-0,102755261;0,145464993;0,053353118;0,06634496;0,180594377;0,213678278
0,278331191;0,020887711;0,167048988;0,189601735;0,258557227;0,180012049;0,397260703;0,101288869;0,144310988;0,21260916;0,424507404;-0,100104736;0,199737398;0,064066331;0,038800064;0,166321091;0,24714729
0,405261551;NaN;0,199807618;0,191589376;0,243502297;0,179004825;0,379215225;0,087979727;0,105251164;0,248325545;0,455519652;-0,022696094;0,245402308;0,208314582;0,092946539;0,191904688;0,208168953
0,42954507;0,033544502;0,196317853;0,258939116;0,256440414;0,229255496;0,471322281;0,173513776;0,138618219;0,240419853;0,660559401;0,078513545;0,312820721;0,235248695;0,175180001;0,246050398;0,303527333
0,37983364;0,043435579;0,180407816;0,232998681;0,247546573;0,209662523;0,50227109;0,165679792;0,193967899;0,274954275;0,761288179;0,052617363;0,430972687;0,165759349;0,181179724;0,25515155;0,320320519
0,277581204;-0,006671111;0,153171366;0,200988208;0,191840639;0,16095273;0,344347533;0,066775275;0,110205071;0,221035029;0,65247211;0,092957724;0,315614568;0,156753755;0,111667303;0,277079746;0,293724583
0,375232538;-0,057635206;0,210242836;0,42269685;0,22446732;0,213975215;0,442722879;0,135308515;0,070480014;0,179026224;0,746523455;0,157906579;0,470090943;0,271724983;0,190837328;0,459409018;0,357872837
0,369052704;NaN;0,137758948;0,376377935;0,22328486;0,140942967;0,457587481;0,092061639;0,052407504;NaN;0,7155099;0,129693453;0,424616255;0,274919806;0,118408791;0,388502266;0,347065333
0,445978958;NaN;0,236047999;NaN;0,379354257;0,32753376;0,505184591;0,209769237;0,275809431;0,207848196;0,698681774;0,263801643;0,567862964;0,264196365;0,205950321;0,571921474;0,450310976
0,446216116;NaN;0,305133609;NaN;0,31917138;0,325900607;0,5455891;0,238007335;0,14670845;NaN;0,590007971;0,227407293;0,562856237;0,339945231;0,245547062;0,572540974;0,469586227
0,460960874;NaN;0,280419012;NaN;0,34338545;0,448925157;0,548481041;0,237755002;0,264146108;NaN;0,659503833;0,339696318;0,561687897;0,285184825;0,258561179;0,554794905;0,438677322
0,479688286;NaN;0,23475742;NaN;0,270960028;0,389866509;0,498006085;0,199070064;0,248482233;NaN;0,651404971;0,277694374;0,501356706;0,244355189;0,258015447;0,521894612;0,393826689
0,402843145;NaN;0,231985168;NaN;0,207366211;0,418264042;0,472904406;0,230473273;0,332980022;NaN;0,532657781;0,342836015;0,455787257;0,266488784;0,239704637;0,494781801;0,351679298
0,341504474;0,384265102;0,235076237;NaN;0,231655569;0,351528793;0,39663759;0,254681935;0,30334657;0,179738687;0,596584492;0,348420069;0,41395258;0,187088076;0,31370204;0,455239181;0,369107551
0,365414033;NaN;0,190916694;NaN;0,211683753;0,300267017;0,420991565;0,280269484;0,312344252;NaN;0,680416345;0,303699891;0,385969126;0,134298277;0,309875096;0,379150535;0,404724787
0,404571561;NaN;0,239274357;NaN;0,214073494;0,270457799;0,421051284;0,343567911;0,125838309;NaN;0,47515907;0,21197472;0,340245651;0,215862706;0,237498747;0,371830814;0,33354483
0,323930549;0,18464969;0,161542752;NaN;0,133659784;0,206537308;0,356292909;0,247591718;-0,039475168;NaN;0,280676794;0,138413967;0,211096973;0,146926626;0,150711593;0,285229622;0,16887171
0,366174759;0,280296308;0,216606499;NaN;0,146786855;0,258748163;0,353374095;0,336960234;0,030841582;NaN;0,322883329;0,151505788;0,256892571;0,161405875;0,285265449;0,26671932;0,164161404
0,327586973;0,193199307;0,241654568;NaN;0,175121696;0,30181197;0,33547944;0,393624365;0,170576061;NaN;0,47391468;0,156262358;0,256900398;0,0995286;0,222111635;0,269199257;0,206997521
0,301170739;0,307565402;0,327637517;0,796988132;0,161636582;0,407311258;0,326215947;0,456061814;0,108213047;NaN;0,404023715;0,282997115;0,301302031;0,152683618;0,280672052;0,398788581;0,2131434
0,287007246;0,154185382;0,305009326;0,735514915;0,163489602;0,371699099;0,371279345;0,330513935;0,212173996;NaN;0,558927908;0,303799975;0,272946549;0,143922466;0,261555962;0,416676546;0,259277071
0,271719327;0,03751388;0,27478387;NaN;0,150092842;0,300406721;0,287462303;0,271375253;0,231127614;NaN;0,55582851;0,20248425;0,283833015;0,080904144;0,233512613;0,358543174;0,219739804
0,334582202;-0,166791808;0,332190914;NaN;0,189741878;0,299126483;0,357799297;0,330638186;0,256680353;NaN;0,703621915;0,207616796;0,301076681;0,068725906;0,222179419;0,410199315;0,284389873
0,341341911;-0,056080513;0,253456656;NaN;0,196194923;0,279767313;0,406884785;0,325529848;0,196889978;NaN;0,496528701;0,184638517;0,250045831;0,085889036;0,224181891;0,422246299;0,270915041
0,261239743;-0,173304317;0,284905668;NaN;0,134928683;0,160412277;0,317965474;0,238127895;0,045833862;NaN;0,501048939;0,064218826;0,199217277;0,071431245;0,174233077;0,300824726;0,189819567
0,401388409;NaN;0,249758085;NaN;0,178534931;0,238195207;0,44904828;0,362176336;0,118730578;NaN;0,528670428;0,09487309;0,219739438;0,074476565;0,174631273;0,427092838;0,2617555
0,354253211;-0,260412297;0,323738291;NaN;0,22205623;0,277933918;0,468584267;0,344898798;0,210815384;NaN;0,566357017;0,133872388;0,253567283;0,086485407;0,170921686;0,476741841;0,302706602
0,335153757;-0,123983714;0,33130236;NaN;0,288038244;0,404042757;0,558724014;0,360474437;0,344134105;NaN;0,638941442;0,180178529;0,324364197;0,052993817;0,261562576;0,536971878;0,350385076
0,446522704;-0,097804999;0,493029595;NaN;0,389100436;0,544790641;0,66490825;0,490277488;0,532625733;NaN;1,053604212;0,340414911;0,441948952;0,179712507;0,500956978;0,758440629;0,540267796
0,288439632;-0,140672405;0,439695828;NaN;0,253343761;0,393809947;0,52069506;0,300786935;0,364499085;NaN;0,922612861;0,315677777;0,294183959;0,117095904;0,330100016;0,573117529;0,450079826
0,311499821;-0,032778171;0,477529991;NaN;0,313661499;0,29358832;0,497254546;0,265445424;0,321473718;NaN;0,818557474;0,445047725;0,298964151;0,157936919;0,357230619;0,607115816;0,416175316
